Song Title,Artist,Spotify URI,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Tempo
The Steps Of Tomorrow,Kai,4SGvRalrhEY1s389vbLK0x,0.587,0.444,0.774,0,0.0534,0.0554,0.183,90.051
We Contain Multitudes,Ólafur Arnalds,2WzVKUgz02wA3OyPvxPhL0,0.989,0.322,0.0439,0.647,0.137,0.0415,0.282,108.29
"Suite No. 2 in F Major, HWV 427: I. Adagio",George Frideric Handel,76PT3Wp1xEYDkMFeLj5H8d,0.994,0.309,0.0108,0.929,0.0565,0.0478,0.2,128.544
"Cello Sonata for Cello and Piano in g minor, op.19 : I. Lento - Allegro moderato",Sergei Rachmaninoff,5GhyoZUW9XdWQOrbOODnD2,0.986,0.198,0.16,0.891,0.217,0.04,0.0779,84.869
Beyond My Dreams,Sunwoojunga,5NVkktUlAylhk7f0t63eth,0.762,0.519,0.352,0,0.113,0.0244,0.269,78.943
나무,"Car, the garden",30tYWTkLIQtZWnRIOqcHnJ,0.475,0.321,0.412,0,0.183,0.0328,0.278,142.808
두 사람,Sung Si Kyung,3tEPgUhheyOJQhnH2IwQna,0.949,0.418,0.176,2.78E-06,0.102,0.0357,0.455,141.656
Where the sea sleeps,DAY6 (Even of Day),6zJRgVg9A2EzkZRRzLx3eB,0.328,0.611,0.576,0,0.17,0.0295,0.382,150.03
Gravity,TAEYEON,1fzLM4SRonzoHm723a2mP5,0.0898,0.597,0.515,1.27E-06,0.111,0.0382,0.142,153.871
Twenty (Prod. Jung Key),SWAN,1RQH42rIr42IEUhilODQIO,0.0146,0.575,0.757,0,0.145,0.0676,0.177,94.989
Errr Day,Youngjae,6q1tSNXzxeexSAXwp0dCiG,0.147,0.753,0.701,0,0.233,0.0519,0.639,93.124
One Moment,JAY B,3TYs2qtL4hCfZbMypOHYvQ,0.343,0.572,0.531,0,0.194,0.0343,0.206,75.983
Shining on Your Night,Jinyoung,0w8gFJyJ2QmNDsHYy0KEa6,0.249,0.587,0.443,0,0.101,0.0269,0.234,133.969
Love Song,Wonstein,7JF6USn1d7oBnjITCKtSHp,0.207,0.446,0.786,0,0.23,0.33,0.581,179.608
The Night,Eric Nam,07VDPJCVaA5CNHpZZRzqje,0.888,0.595,0.26,0,0.1,0.0353,0.123,121.779
Lover,N.Flying,4c9U62zMIjPzFffl5zhEIq,0.0709,0.595,0.816,0,0.0911,0.0372,0.505,142.995
Beige coat,Grizzly,0RErLzcXg9K3FtjN86e4gm,0.493,0.614,0.528,0,0.483,0.0479,0.732,73.144
Single,Wonstein,2M1M1f5fRlSw5rturoCZeA,0.399,0.721,0.503,8.99E-06,0.165,0.0658,0.247,85.981
With me,BIG Naughty,2MS6xZ1HG8Mur5AGrvuVUG,0.461,0.501,0.665,0,0.208,0.216,0.623,176.312
Celeb,PSY,3OLrkewJ2oQ1MQjUdEDfY5,0.00905,0.832,0.682,0,0.103,0.046,0.94,127.948
LOVE,MAMAMOO,0qf9yGk04iJ8LMQ8jApcRL,0.557,0.802,0.736,0,0.147,0.0534,0.832,117.972
Especially For You,Lee Daneung,0QxccxeJbRK4lFJYUFEAqJ,0.59,0.743,0.638,1.19E-05,0.376,0.0253,0.391,96.019
STAR,STAYC,0DZ2mMWPkgDwWBnH6gtsQW,0.647,0.539,0.44,0,0.107,0.0402,0.478,183.83
Be My Love,EXO-CBX,1FbxpeYh1qPvQMve046NQU,0.766,0.585,0.587,0,0.114,0.0273,0.608,90.021
Way U Are (feat. BIG Naughty),Jiselle,1cHwmkEYWHstlT9hRF0EeP,0.624,0.496,0.562,0,0.2,0.0418,0.554,179.977
It′s You,Colde,23PyDwW8pLgDsjpyFdjYgj,0.764,0.673,0.27,0,0.109,0.0394,0.492,75.49
Love Song,Kei,0HsCULcKWeaF2WdKMTTx8q,0.454,0.573,0.594,0.0186,0.182,0.0258,0.295,96.044
Evening (feat. BIG Naughty),YUJU,6ZY2EUZjuV9x38AqFdcU6G,0.642,0.663,0.626,0,0.296,0.0887,0.607,91.128
Happy Song,MeloMance,1eUQ5JMD5vGz24Wxcq8fDv,0.576,0.47,0.556,0,0.203,0.0278,0.326,88.834
Shooting Star,SHAUN,2CecbOSkOaZ2lQFVtOVTlT,0.0112,0.65,0.805,5.00E-06,0.329,0.0305,0.88,123.948
ANYWHERE ANYTIME,george,70l9WbRhCmYrnT02psPSMv,0.904,0.514,0.45,0,0.233,0.0558,0.443,77.445
About You,WOODZ,3Pc9NJtnXnFdhmqcQWXZnF,0.478,0.718,0.665,0,0.287,0.0803,0.38,96.978
For You,SHAUN,59fPM7nPg0z5L9LoyoNhbK,0.739,0.75,0.326,0,0.169,0.0292,0.746,90.053
Take My Hand,Kassy,6YBfa6iDpybEPDcQsPi9D2,0.944,0.672,0.233,0,0.146,0.0393,0.297,83.971
Love in the Milky Way Cafe,10cm,6k6Llm7Kw3Ad1Xo1e6sIcR,0.246,0.759,0.333,0,0.222,0.0357,0.673,121.831
Everyday,george,6xfrL3P0s3rgocpFf72ZsG,0.425,0.535,0.562,0,0.276,0.0546,0.41,155.825
Real Love,YUJU,1qtPX8gIKMw0XyuPnm1ipY,0.432,0.544,0.628,0,0.171,0.0363,0.213,100.115
SummerSweet,NavyQuokka,7I9Pu7IABwbwM9fEyOjAvi,0.481,0.74,0.813,0,0.222,0.228,0.756,92.011
Lean On Me,Yerin Baek,43IxBx4zsgELpVdMIAkkF0,0.869,0.694,0.421,1.56E-06,0.101,0.0489,0.313,126.193
Dream Catcher,MOONBIN&SANHA(ASTRO),6MDrZ8WfWiQWB8t12Pqccj,0.339,0.436,0.593,0,0.139,0.0485,0.389,138.353
At Night,GIRIBOY,4BiLpvhNDqeRPo065ZMCqB,0.517,0.432,0.492,0,0.112,0.0414,0.404,79.684
daisy.,wave to earth,6TRPSdNLeh5BZdsi9FdfNR,0.36,0.436,0.576,0.0000102,0.309,0.0335,0.648,202.041
Brand New,XIUMIN,1ueAM35cpUd8EjbrIq26AD,0.0287,0.686,0.637,0,0.663,0.0394,0.416,129.994
She lives in Paris,GEMINI,5PvMK77XUHP4EwdttBNX3o,0.176,0.828,0.871,0.00674,0.0899,0.0287,0.926,91.022
Upside Down,KANGDANIEL,41KiFWhvIgjdVura4h93Zh,0.178,0.682,0.574,0,0.199,0.0349,0.626,136.088
Thief (Feat. MINNIE of (G)I-DLE),HEIZE,7jSs3iUhwTbo03BTuzmdvY,0.347,0.814,0.503,0.0000223,0.112,0.122,0.393,97.972
Vancouver,BIG Naughty,0gFCY62s8BCy6x0Q3gxczc,0.369,0.648,0.614,0,0.12,0.148,0.686,89.445
Tictoc Tictoc Tictoc (with Beenzino),AKMU,69XHRP8AyobIbFELKSdOHp,0.178,0.953,0.53,0.00227,0.0808,0.0407,0.791,112.044
BOKE,CIKI,3Rt7BjFHnJ4QxBGT897Vs2,0.569,0.802,0.488,0.0000155,0.22,0.0675,0.496,94.994
because I'm stupid?,KIXO,0SsFfnxcn6fLOVAQ65yYTy,0.678,0.784,0.439,0,0.0954,0.0337,0.868,109.995
Pearl,YURA,6rReQcuVfH8P2r1ALCqe6q,0.299,0.741,0.295,0.00212,0.12,0.0438,0.6,95.038
California Love (feat. JENO of NCT),DONGHAE,4nXCajkpZro4iPbfD7Oj4F,0.186,0.693,0.83,0,0.185,0.0797,0.503,90.072
"Drivin’ (Feat. Layone, BIG Naughty)",Kim Seungmin,1x8waytyN4BfxrkuoQsBRT,0.0297,0.844,0.734,0,0.034,0.205,0.444,109.994
Take Me (with 11Kitties),CODE KUNST,00qHTh5I15qb1IToZI6PoZ,0.234,0.823,0.568,0,0.116,0.0595,0.641,111.92
White Snow (feat. prettyhappy),Dept,40Qme85r9hwf0NaHUU6wu6,0.706,0.533,0.46,0,0.12,0.0282,0.517,85.915
Blanche,데이먼스 이어 Damons year,1esahzIshP5CFjvPDobMVZ,0.849,0.676,0.125,0.00494,0.126,0.0846,0.223,85.882
Je N′aime Que Toi,oftn,5ziZpT9la4h3sjfvitLc1A,0.458,0.593,0.623,0,0.4,0.0396,0.448,91.023
#mood,CIKI,4e1Fkgr0liTavbc4ReUJF4,0.413,0.773,0.453,0,0.173,0.0564,0.407,118.001
Thread(1.11),YANGHONGWON,1SivewZiFgZXl9wfW5eS3H,0.0454,0.593,0.343,0.00283,0.117,0.0304,0.229,79.982
Not Bad (feat. Dawon),015B,04mktU1pvPJmwtO43xeYmJ,0.539,0.728,0.47,0.0000844,0.231,0.0431,0.41,117.986
20MIN,LeeHi,1Wl9MPBkb50b4uevY6sxkA,0.768,0.769,0.354,0,0.0738,0.0605,0.426,118.015
I thought it was love.,Sagong,37dIoyzhDmVq4Zz1Ps1SgU,0.674,0.624,0.464,0.000245,0.244,0.0256,0.383,130.045
Alone,OoOo,0tkR9qJXzuUoI9sKW08ZGM,0.513,0.561,0.594,0.00000588,0.11,0.0648,0.558,160.777
BOKE (Remix) (feat. kojikoji),CIKI,7He1dYoaMiB90dQQvN1vlJ,0.405,0.802,0.516,0,0.283,0.123,0.396,94.953
천년지애 Everlasting Love,LEEHEESANG,1ueWBHHclILiJ2loAoqDxI,0.784,0.485,0.385,0.211,0.151,0.027,0.275,129.949
"Smile, Wait For The Flash",GIRIBOY,6G9XpQhn2iQhH8JHKMscBp,0.878,0.402,0.297,0.000179,0.221,0.0341,0.368,83.645
Like a Diamond (With. Stella Jang),KangHyeWon,7l6Apaxjjt4cJgiBJ20kGG,0.496,0.742,0.549,0.00000273,0.11,0.0477,0.398,95.934
Then,B.I,5HjDMN3cGXdyyO2bY6DWBZ,0.71,0.707,0.589,0,0.0659,0.0746,0.615,71.451
Space science,YUKIKA,3RbCeYBZsEoMJX9ePu3vtd,0.27,0.54,0.729,0.000007,0.135,0.0923,0.358,79.851
Good Parts (when the quality is bad but I am),LE SSERAFIM,1sZBzYhrQG40zcSuKkI93c,0.516,0.785,0.679,0,0.417,0.0379,0.616,121.121
I ≠ DOLL,HUH YUNJIN,1d6xaY4JvvqTWfgCeJAtWa,0.00289,0.618,0.787,0,0.146,0.0621,0.389,159.996
Naked,xooos,2dFIqSB5r0IrqJFJS367Kx,0.555,0.862,0.641,4.49E-06,0.0781,0.0699,0.543,129.976
Love or Hate,Ryu Su Jeong,3d3tyA6cIMxNz3afJXTIYG,0.395,0.585,0.729,8.04E-05,0.332,0.1,0.64,169.837
IDOL,BTS,1e8J3XClxZbFmvIHLI8CE4,0.00481,0.733,0.855,0,0.123,0.118,0.42,126.035
SHOUT OUT,ENHYPEN,5Z2DNRAhs6r4VdINVkRhYY,0.00315,0.495,0.844,0,0.459,0.0671,0.486,159.989
Queendom,Red Velvet,6SpPr7K4YQ2wp8jU6uOTmQ,0.179,0.695,0.896,0,0.0626,0.0847,0.508,119.959
Hello Bitches,CL,72ysGFB4mZTgQsPqN9PzPS,0.00985,0.714,0.884,0,0.439,0.113,0.584,145.075
Cold Blooded,Jessi,34JfHOd0fcefm4FSPSrIhF,0.0794,0.961,0.739,0,0.0372,0.224,0.759,119.96
Burning Up (Fire),BTS,0aE3V0zgSD2YwkEHW42gxG,0.00225,0.626,0.706,0,0.122,0.0596,0.534,99.939
Hula Hoops,DPR LIVE,5FsdBmqWWfS6S5X4NfmxSh,0.214,0.758,0.852,0,0.112,0.253,0.665,109.868
BIRTHDAY,JEON SOMI,5XcM0eD1lsWZibqJ9AUTFq,0.0163,0.687,0.844,9.92E-06,0.0372,0.109,0.596,180.055
Pretty Savage,BLACKPINK,1XnpzbOGptRwfJhZgLbmSr,0.00886,0.701,0.556,0.000122,0.106,0.0414,0.333,152.045
What Type of X,Jessi,0LweQRsfJ3pRAJJFy6DrR1,0.0075,0.776,0.692,0,0.0588,0.0555,0.543,95.972
I’m bad too (Feat. DPR LIVE),Hwa Sa,4JcfDrtQWE45N1X4MkcbiV,0.421,0.688,0.813,1.80E-06,0.121,0.178,0.715,93.983
Summer Tights,DPR LIVE,6KeIkgoC8SUeJ4VPw5Lkx8,0.504,0.832,0.64,0,0.0871,0.082,0.846,119.915
Pose,Red Velvet,6RTF5urAOB5C52nLxeRK5h,0.0617,0.841,0.831,0,0.101,0.0526,0.762,124.965
Dope,BTS,7jPCPDYoiaKeK7cgNGpIzq,0.0486,0.595,0.89,0,0.32,0.245,0.62,154.071
Go Away,2NE1,4ebNVkfNL5kHuxr3o5K93R,0.0536,0.73,0.797,0,0.0443,0.0394,0.575,127.985
Cinderella,Seori,44p0v6RpEcT0ozV5WSM0b3,0.198,0.733,0.682,0,0.209,0.198,0.655,150.022
LUNATIC,Moon Byul,3hicr5nSY0RrKGEy3nYZwU,0.059,0.735,0.93,0,0.138,0.0658,0.842,123.999
Diamond,Rothy,1OjybWpjWBMDxOPNerlmDw,0.462,0.321,0.705,0,0.11,0.0397,0.248,159.04
WANNA BE MYSELF,MAMAMOO,0VPBuXtEG16NtN5ZGYJ7lV,0.0747,0.713,0.867,8.25E-06,0.127,0.079,0.801,124.058
WE ARE YOUNG,TRI.BE,3iP1Ii8sXnYNUNpEGQMXx6,0.0861,0.711,0.923,8.54E-06,0.303,0.0659,0.927,143.07
Go Go,BTS,4kZoZfj7IBg8eo1JZ2vsGO,0.171,0.856,0.617,0,0.0857,0.084,0.759,136.081
Let It,CL,7EUIqHUc6qKk7iVdG1W7RE,0.0627,0.732,0.895,0,0.109,0.0663,0.41,164.165
SELFISH (Feat. SEULGI Of Red Velvet),Moon Byul,4Lgd631IfDKMLPu6t7L0Tj,0.297,0.502,0.7,0,0.154,0.126,0.64,87.201
HAPPY,2NE1,5UteR9bUlDg8I70brft1Vh,0.387,0.765,0.806,0,0.106,0.109,0.68,120.01
End Better (Feat. Skinny Brown),TOIL,5BVRrg0ewd72Jdzj7Oizty,0.569,0.793,0.624,0.000412,0.263,0.0375,0.645,99.986
Bad Girls,Lee Hyori,2IrmdHJjwBH1pFIMcTJ1xq,0.0856,0.697,0.728,0,0.0641,0.0434,0.867,150.025
SOLO DAY,B1A4,58wbNn4eEsvAqTz4JJxn9L,0.116,0.666,0.901,0,0.271,0.102,0.593,119.945
HeartBROKEN PlaYBoY,BOBBY,4zcoVOaN97y4WPUUAtDu0j,0.0807,0.779,0.729,0,0.109,0.0434,0.497,109.974
Sexy 4 Eva,Jay Park,1RPQAYvomUz5QAim2hj6cn,0.0339,0.738,0.73,0,0.223,0.116,0.301,123.962
Sorry,HEIZE,3OYuHSIBy3KrBDXG9Au5r8,0.458,0.708,0.676,9.66E-05,0.186,0.0316,0.491,118.984
"Drink it, Girls!",JO YURI,1iJX2WMpUpYsuxkKLPhVH8,0.085,0.758,0.879,0,0.11,0.14,0.691,127.042
Break,Beenzino,6ZY5lLjDmK6Bzon5vseYLn,0.19,0.857,0.826,0,0.13,0.241,0.848,127.057
Fuxk off,meenoi,50ThLixmp3d9GGtyZtqZmu,0.146,0.794,0.525,0,0.0677,0.275,0.862,149.206
NO BREAK (Prod. GooseBumps & Simon Dominic),HolyBang,7p5iFapJ56W9Swmu9NT00L,0.101,0.704,0.617,0,0.112,0.365,0.622,88.385
Miss Korea,Lee Hyori,7v4T4qeHh2Y8Rg7HQWaFSS,0.558,0.735,0.593,0,0.0642,0.0364,0.697,127.045
Fashion Hoarder,Beenzino,74yV7OO9okeK2VROw9k8aq,0.0391,0.924,0.682,0,0.345,0.156,0.378,95.998
CAVIAR,CocaNButter,2aGMvjT2nOUiPM5IcHrCR5,0.0545,0.814,0.674,0,0.0697,0.0491,0.206,152.126
GOOD,Loco,4erhEGuOGQgjv3p1bccnpn,0.285,0.818,0.599,0,0.0845,0.04,0.874,96.959
우리 같은 사람들 People like us,Lee go do,7pzn1IRBE4m2Cwod1f2RqI,0.278,0.663,0.806,0,0.0552,0.0678,0.805,101.941
Freaky (Prod. GroovyRoom),MIRANI,4dDRXGfTI5mWBnDuVRxTLe,0.0148,0.803,0.723,0,0.0962,0.147,0.661,158.078
Do Not Want To Do It,meenoi,5LhlnraUYxYccDUqnEayri,0.888,0.504,0.286,0.0372,0.192,0.0392,0.195,109.7
Cheers!,Whee In,2VFKbSBzOeLq3FFMcrkpXl,0.379,0.692,0.665,0,0.093,0.0508,0.524,98.024
Missing You (feat. Dvwn),SOOVI,7j7p9sU2Obtf3daiEDMF8e,0.401,0.754,0.496,0,0.335,0.0584,0.762,129.889
For Youth,BTS,4JzCFEc3O2UEdjKzevvFH5,0.434,0.633,0.511,0,0.248,0.0368,0.29,116.855
To My Youth,BOL4,4gMPlHHAjOQnUrhsuqHivn,0.685,0.424,0.564,0,0.292,0.0563,0.441,173.334
That's okay,D.O.,2Ghu1DdMwxS3VAyB7i38Wo,0.723,0.679,0.442,0,0.231,0.0637,0.628,129.671
Still Life,BIGBANG,3TSLqZssCoCdDlMhCJ08XW,0.443,0.68,0.584,0,0.0628,0.034,0.239,118.06
Eat,Zion.T,09Nhl3YQnChjlq8WmJz7FS,0.494,0.662,0.293,5.16E-06,0.109,0.124,0.297,91.154
Superstar,Mido and Falasol,20BE9EAAuma1el03cT4bH6,0.278,0.7,0.666,0,0.0849,0.0285,0.403,113.961
TOMBOY,HYUKOH,6DA7kCWYMggJjqPM84V2Ng,0.0961,0.301,0.431,1.05E-05,0.114,0.0299,0.221,148.2
Slow,SOLE,3bHE2Q0boauLBF8iJLUIga,0.591,0.399,0.397,2.06E-05,0.109,0.1,0.306,78.162
Take You Home,BAEKHYUN,54Nx0KMNIIA0tAPewmd69X,0.62,0.633,0.622,0,0.104,0.0457,0.278,87.999
I will listen never alone,Yoon Mirae,5Ny8dTK7mUgpL04RV07gee,0.813,0.534,0.449,0,0.199,0.0274,0.206,133.942
Complex (Feat. G-DRAGON),Zion.T,3v7M2SwKHQZ8domnAQV2DJ,0.576,0.82,0.458,4.01E-05,0.467,0.369,0.546,95.015
Trust Me (MIDZY),ITZY,4ckfsMiX0wBKwaxIJCXxsJ,0.225,0.607,0.525,0,0.0986,0.0432,0.369,159.838
"HUG (Feat. Zion.T, Wonstein) (Prod. by Slom)",Lee Young Ji,26rFtNk7TNkJuLGq021Pvc,0.408,0.664,0.577,0,0.113,0.375,0.34,162.788
Stars,Rothy,5vMmRDWrRsogNA6xm916nq,0.567,0.519,0.635,0,0.349,0.0447,0.129,137.327
Night Drive,GFRIEND,7azmn7M9mRnHzyqxzjMsNe,0.655,0.613,0.649,0,0.124,0.0467,0.394,88.956
Through the Night,IU,3P3UA61WRQqwCXaoFOTENd,0.757,0.428,0.313,0,0.309,0.0391,0.284,78.723
be,EUNHYUK,2ixTL8BqsPxaH9qPgEhFV1,0.146,0.761,0.665,6.90E-06,0.171,0.0454,0.574,146.024
Human,ZICO,58DqPqnPOrXEIU7Lj0s5PW,0.187,0.721,0.662,0,0.276,0.0442,0.253,89.964
Fix me,BOL4,6bSkF997fC5HQz6BuEZkXV,0.301,0.609,0.834,0,0.306,0.0518,0.604,90.954
goodnight,Sarah Kang,4pqmFRZiyZSWbTGiF3CSvb,0.755,0.72,0.458,4.37E-05,0.371,0.0437,0.43,86.991
"Bravo, My Life!",Eric Nam,5IBGJAEwVNkV1zF5oQzu1N,0.662,0.658,0.502,0,0.122,0.033,0.306,77.021
Love poem,IU,7HrE6HtYNBbGqp5GmHbFV0,0.74,0.404,0.467,0,0.106,0.0413,0.273,119.994
Breath,Park Hyo Shin,7pJcMkVanPZDqWrF7Rxml6,0.899,0.349,0.208,0,0.102,0.0342,0.252,141.14
Way Back Home,BTOB,2YeozkaCbAYWOdjMKahrjU,0.641,0.623,0.743,0,0.344,0.0406,0.44,129.84
IYAH,Kang Seung Yoon,3EC9jQuk4yPP3IhKOJvbPw,0.0773,0.61,0.601,0,0.101,0.0287,0.379,93.027
Still the Same,KYUL,6haDjNEwTRlmBlIQ5wxeML,0.667,0.67,0.455,0.000338,0.154,0.0948,0.639,96.072
be by my side,Crush,1K3N3pF1uu1WPRD2QFEz06,0.611,0.351,0.577,0.000165,0.205,0.119,0.444,175.658
Brave,Kim Jong Wan of NELL,30g5E9MteFxeG9pDvRKJNl,0.755,0.27,0.499,0.118,0.153,0.0301,0.288,184.313
Panorama,LEE CHANHYUK,6faF0N0fecqw3dopttNP9i,0.0475,0.721,0.724,0,0.128,0.036,0.66,109.97
Together,Noel,3dQxjLOKLUUpZOwHYYdvyo,0.644,0.496,0.429,0,0.092,0.0294,0.233,131.653
Fighting!,Eldon,5F2Nrnc779a0ZADDG7v7u7,0.757,0.646,0.406,0,0.127,0.225,0.518,135.648
She Gonna Stop (Feat. Leellamarz) (Prod. TOIL),Dynamicduo,6lny2zJqlDPBzgq1Eiy0a0,0.227,0.866,0.697,0,0.0269,0.195,0.901,112.015
"수고했어, 오늘도 Cheer Up",OKDAL,74S870utHcrils7QiOw0Jh,0.836,0.672,0.364,0,0.0659,0.0413,0.342,156.134
Let Me Love My Youth,HANRORO,4qdBPJta3BVPXCS0wJZ6yO,0.435,0.25,0.372,0,0.108,0.0379,0.0535,161.257
Another Dream,Girls Planet 999,1UUJwdNBSVQAQMZYHfkIa5,0.496,0.405,0.748,0,0.265,0.0436,0.314,155.872
Dear Diary,YERI,2qgA8fMwtftAhDzkd6mhgD,0.359,0.592,0.707,0,0.073,0.0885,0.407,171.563
New Day,Paul Kim,78FwF2MisGmnjbMydmntr8,0.873,0.64,0.347,0,0.117,0.0321,0.663,82.988
Happiness,OVAN,23F5idO5E81O3VatxedjQM,0.937,0.577,0.627,0,0.111,0.0785,0.718,118.935
LOVE COUNTDOWN (Feat. Wonstein),NAYEON,0GnydTKmczMoKOEl1D4URI,0.242,0.693,0.844,0,0.0618,0.192,0.862,159.937
DEPEND ON YOU,TWICE,34WYAVk1WHSyMxY9tHRPyA,0.0953,0.676,0.597,0,0.455,0.0387,0.522,100.156
lost in you,oftn,18tTGSu8hgDb6r5z2C74OA,0.686,0.595,0.542,0,0.372,0.0244,0.404,89.085
Seoul,BOL4,4b9LMCUaw55QajVRfrfPyS,0.378,0.655,0.578,0,0.109,0.0384,0.644,95.978
Alright!,Juju B. Goode,5hQICsPlW35Neg3BooISKp,0.614,0.765,0.511,0,0.143,0.118,0.775,76.02
Can you stay,Coldin,1u2WfYwwpnI9MnC9LolkRF,0.287,0.747,0.593,0,0.222,0.0871,0.494,86.953
Milky Way,Red Velvet,2Oj5hRhkJH00VGzjBdQNq3,0.393,0.656,0.721,0,0.124,0.0477,0.74,98.019
Cherry On Top,YOUHA,6S2vJU8eHt7WpZJE3SWpTa,0.164,0.785,0.714,1.72E-06,0.316,0.0399,0.508,94.973
PARADISE (Feat. meenoi),PARK HYEON JIN,4YXWk4YOEmlu8bWlzNObD7,0.425,0.779,0.69,4.90E-06,0.0908,0.058,0.646,162.084
Burn the Memory (Feat. GIRIBOY),Dvwn,4FvDB8RKvxZFpKljmOalwY,0.537,0.813,0.501,0,0.103,0.161,0.603,79.986
Mm Mm (Prod. by Cosmic Boy),SOLE,5FQZK2QsHAnu6i2tHpbwpP,0.782,0.707,0.455,0,0.0874,0.0515,0.577,100.003
I Know,Seunghui,5PSdIZyo4lxh8p2SPiPikf,0.743,0.56,0.605,0,0.202,0.0615,0.445,91.102
All I Wanna Do,MOONBIN&SANHA(ASTRO),4vC3FYMFaYyLoG9ROtEGVU,0.497,0.769,0.554,0,0.0929,0.0415,0.449,100.026
You Move Me (feat. SUNG SI KYUNG),PSY,23QC5sdQRB4Oqp6iviqIFc,0.208,0.819,0.666,0,0.112,0.07,0.596,99.989
Chance (Feat. Peakboy (픽보이)),HAAN,7nirS2RArSJE0zVLG8rkpT,0.142,0.64,0.569,0,0.114,0.0379,0.529,86.973
No More (Prod. Zion.T),KIM YO HAN,6UZPTH87iJRJEPpfQ0wIZy,0.215,0.76,0.563,0,0.0795,0.198,0.713,159.966
Alone,MOONBIN&SANHA(ASTRO),0X36bmuoQwQV0YJqU8Uxua,0.0799,0.584,0.774,0,0.315,0.101,0.797,83.725
By Your Side (feat. Ashley Alisha),Dept,1cBbrsza3fkHgtE6F16aQv,0.2,0.631,0.557,0,0.0572,0.0292,0.723,90.998
DA DA!,meenoi,6vvoQKMci0NB7Zbo10t61N,0.451,0.811,0.652,0,0.0285,0.288,0.914,170.031
Baby I Love You,PENTAGON,6QK081MDKmHExMa1zmCC1S,0.0457,0.816,0.803,0,0.202,0.0315,0.863,120.034
Picture of You,J.BASS,1q9CA3YEWtoJniIFzaSkdu,0.664,0.678,0.634,0.00016,0.105,0.0403,0.398,86.958
Pink!,Kwon Jin Ah,69q7FmDh1JXekNKOOxDmdM,0.178,0.567,0.756,0,0.414,0.0879,0.427,91.059
Let's Love,Chuu,6h5ORMFWElwmVjCYWxZosK,0.405,0.72,0.65,0,0.369,0.0504,0.799,100.109
Lovin' Me,FIFTY FIFTY,0V8fsKaS2pdhTkDfJKBCTY,0.699,0.62,0.599,3.23E-05,0.103,0.321,0.618,170.936
Kidult,SEVENTEEN,1kmmKv3L4kGmoPu8aDFOmk,0.255,0.549,0.738,0,0.294,0.0516,0.627,152.002
Guardian,LE SSERAFIM,1hXpqrmqmlYMfpF23fb8mK,0.00775,0.771,0.875,0,0.0998,0.0562,0.722,150.105
Together,SEVENTEEN,4yLHe4OAlIFnHerGgHNXBm,0.044,0.479,0.913,0,0.0732,0.0572,0.716,162.022
Go,SEUNGKWAN,51W0tWQB56AvnLhIauJuSc,0.305,0.667,0.788,0,0.101,0.0476,0.664,103.997
돌덩이,Ha Hyun Woo,1jCRPdDQvCA5kQXtrPFWPC,0.431,0.604,0.789,0,0.108,0.0703,0.431,128.052
I FLY,JIHYO,3YW9BZAvwIvXF6C7D3cN6r,0.00343,0.325,0.812,0,0.167,0.0767,0.447,199.862
FLOWER SHOWER,HyunA,7sjnURvuXBKEdM3fw698iq,0.0886,0.9,0.548,4.86E-05,0.0697,0.0975,0.57,99.996
METEOR,CHANGMO,4g6XOg9rvB55GCTJcYchOG,0.316,0.728,0.642,0,0.0834,0.0727,0.755,185.795
"Hey kid, Close your eyes (with Lee Sun Hee)",AKMU,4Cgct9Vlype9cYZFW2wSnk,0.0513,0.781,0.547,0.000236,0.0717,0.0325,0.537,129.946
Yes I Am,MAMAMOO,3RqUX4U46H6TPdH30gPy4k,0.14,0.737,0.894,0,0.0523,0.254,0.648,120.115
Way to Go,Girls' Generation,2DT90JqDCM9HOTmMBukznE,0.0317,0.419,0.962,0,0.198,0.195,0.528,179.798
PLAY,LUCY,0ddSLVdbpKFO1FtIYpYnw9,0.634,0.424,0.663,9.54E-05,0.112,0.0391,0.196,186.093
DREAMLIKE,IZ*ONE,6d3pjHp69A5RABSAJ7zqJH,0.0261,0.687,0.783,0,0.18,0.0317,0.56,100.005
상상한 꿈,JAMIE,16sVrdJ0NHmLwan43hH9BF,0.695,0.574,0.533,0,0.103,0.0404,0.632,170.025
Next to Me,ATBO,35pgNknwrEIUQByD7ZcGQH,0.0702,0.762,0.881,0,0.052,0.0954,0.686,95.993
"Twinkle, Twinkle",ILY:1,5RonLpKNWLO6lXmt7R07W8,0.17,0.57,0.89,0,0.167,0.0411,0.343,108.022
Anywhere,JUNE,68A5OaBH9feTRySwoFpGSX,0.143,0.713,0.739,0,0.0641,0.0505,0.837,126.909
Page 0,TAEYEON,10X2ihhKwPyKzo89h4965O,0.213,0.522,0.716,0,0.0645,0.0572,0.588,199.713
비상,Lim Jae Beum,29acMabyXUwGFEvfqLJM7a,0.531,0.512,0.395,8.38E-06,0.194,0.0265,0.265,143.938
Gonna Be Alright,VIXX,6V5b8CHXRUSi0jbJfyOVdO,0.239,0.55,0.66,0,0.118,0.0278,0.289,83.033
When the door opens,JT&MARCUS,1P0B7bgi2NfSoAM5awO1r0,0.103,0.684,0.803,0,0.135,0.0578,0.615,117.947
Fresh,Colde,3D9f7Y6sFAAhlujvs3lDc2,0.817,0.869,0.647,0,0.114,0.0345,0.709,110.062
